product_type,plan_name,gender,smoker_status,entry_age,policy_term_years,sum_assured_inr,annual_premium_inr,monthly_premium_inr,premium_per_1000_sa,loading_class,extra_loading_pct,final_annual_premium_inr,notes
Term Life,VitaShield Term,Male,Non-Smoker,36,15,1000000,2800,303,2.8,Class I,25,3500,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,20,1000000,3020,261,3.02,Standard,0,3020,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,25,1000000,3220,279,3.22,Standard,0,3220,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,30,1000000,3420,370,3.42,Class I,25,4275,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,10,2500000,7000,758,2.8,Class I,25,8750,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,15,2500000,7000,758,2.8,Class I,25,8750,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,20,2500000,7550,654,3.02,Standard,0,7550,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,25,2500000,8050,872,3.22,Class I,25,10062,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,30,2500000,8550,926,3.42,Class I,25,10687,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,10,5000000,14000,1213,2.8,Standard,0,14000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,15,5000000,14000,1516,2.8,Class I,25,17500,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,20,5000000,15100,1635,3.02,Class I,25,18875,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,25,5000000,16100,1744,3.22,Class I,25,20125,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,30,5000000,17100,1852,3.42,Class I,25,21375,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,10,10000000,28000,3033,2.8,Class I,25,35000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,15,10000000,28000,2426,2.8,Standard,0,28000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,20,10000000,30200,2617,3.02,Standard,0,30200,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,25,10000000,32200,3488,3.22,Class I,25,40250,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,30,10000000,34200,3705,3.42,Class I,25,42750,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,10,25000000,70000,7583,2.8,Class I,25,87500,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,15,25000000,70000,7583,2.8,Class I,25,87500,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,20,25000000,75500,8179,3.02,Class I,25,94375,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,25,25000000,80500,6976,3.22,Standard,0,80500,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,36,30,25000000,85500,9262,3.42,Class I,25,106875,Non-smoker rates
Term Life,VitaShield Term,Male,Smoker,36,10,500000,2029,175,4.06,Standard,0,2029,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,15,500000,2029,219,4.06,Class I,25,2536,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,20,500000,2190,237,4.38,Class I,25,2737,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,25,500000,2335,252,4.67,Class I,25,2918,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,30,500000,2475,214,4.95,Standard,0,2475,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,10,1000000,4059,439,4.06,Class I,25,5073,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,15,1000000,4059,351,4.06,Standard,0,4059,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,20,1000000,4380,474,4.38,Class I,25,5475,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,25,1000000,4670,505,4.67,Class I,25,5837,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,30,1000000,4950,429,4.95,Standard,0,4950,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,10,2500000,10149,879,4.06,Standard,0,10149,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,15,2500000,10149,1099,4.06,Class I,25,12686,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,20,2500000,10950,1186,4.38,Class I,25,13687,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,25,2500000,11675,1264,4.67,Class I,25,14593,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,30,2500000,12375,1072,4.95,Standard,0,12375,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,10,5000000,20299,1759,4.06,Standard,0,20299,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,15,5000000,20299,2198,4.06,Class I,25,25373,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,20,5000000,21900,1898,4.38,Standard,0,21900,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,25,5000000,23350,2529,4.67,Class I,25,29187,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,30,5000000,24750,2681,4.95,Class I,25,30937,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,10,10000000,40599,4398,4.06,Class I,25,50748,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,15,10000000,40599,3518,4.06,Standard,0,40599,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,20,10000000,43800,3796,4.38,Standard,0,43800,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,25,10000000,46700,4047,4.67,Standard,0,46700,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,30,10000000,49500,4290,4.95,Standard,0,49500,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,10,25000000,101499,10995,4.06,Class I,25,126873,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,15,25000000,101499,8796,4.06,Standard,0,101499,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,20,25000000,109500,11862,4.38,Class I,25,136875,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,25,25000000,116750,10118,4.67,Standard,0,116750,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,36,30,25000000,123750,10725,4.95,Standard,0,123750,Smoker loading applied
Term Life,VitaShield Term,Female,Non-Smoker,36,10,500000,1290,111,2.58,Standard,0,1290,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,15,500000,1290,139,2.58,Class I,25,1612,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,20,500000,1390,120,2.78,Standard,0,1390,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,25,500000,1480,128,2.96,Standard,0,1480,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,30,500000,1570,170,3.14,Class I,25,1962,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,10,1000000,2580,279,2.58,Class I,25,3225,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,15,1000000,2580,279,2.58,Class I,25,3225,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,20,1000000,2780,301,2.78,Class I,25,3475,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,25,1000000,2960,320,2.96,Class I,25,3700,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,30,1000000,3140,340,3.14,Class I,25,3925,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,10,2500000,6450,559,2.58,Standard,0,6450,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,15,2500000,6450,698,2.58,Class I,25,8062,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,20,2500000,6949,602,2.78,Standard,0,6949,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,25,2500000,7400,801,2.96,Class I,25,9250,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,30,2500000,7850,680,3.14,Standard,0,7850,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,10,5000000,12900,1118,2.58,Standard,0,12900,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,15,5000000,12900,1118,2.58,Standard,0,12900,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,20,5000000,13899,1505,2.78,Class I,25,17373,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,25,5000000,14800,1603,2.96,Class I,25,18500,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,30,5000000,15700,1700,3.14,Class I,25,19625,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,10,10000000,25800,2795,2.58,Class I,25,32250,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,15,10000000,25800,2236,2.58,Standard,0,25800,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,20,10000000,27799,3011,2.78,Class I,25,34748,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,25,10000000,29600,3206,2.96,Class I,25,37000,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,30,10000000,31400,3401,3.14,Class I,25,39250,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,10,25000000,64500,5590,2.58,Standard,0,64500,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,15,25000000,64500,6987,2.58,Class I,25,80625,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,20,25000000,69500,7529,2.78,Class I,25,86875,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,25,25000000,74000,8016,2.96,Class I,25,92500,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Non-Smoker,36,30,25000000,78500,8504,3.14,Class I,25,98125,Female discount applied; Non-smoker rates
Term Life,VitaShield Term,Female,Smoker,36,10,500000,1870,202,3.74,Class I,25,2337,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,15,500000,1870,202,3.74,Class I,25,2337,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,20,500000,2015,218,4.03,Class I,25,2518,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,25,500000,2150,186,4.3,Standard,0,2150,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,30,500000,2280,197,4.56,Standard,0,2280,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,10,1000000,3740,405,3.74,Class I,25,4675,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,15,1000000,3740,324,3.74,Standard,0,3740,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,20,1000000,4030,436,4.03,Class I,25,5037,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,25,1000000,4300,372,4.3,Standard,0,4300,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,30,1000000,4560,494,4.56,Class I,25,5700,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,10,2500000,9350,1012,3.74,Class I,25,11687,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,15,2500000,9350,1012,3.74,Class I,25,11687,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,20,2500000,10075,1091,4.03,Class I,25,12593,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,25,2500000,10750,931,4.3,Standard,0,10750,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,30,2500000,11399,1234,4.56,Class I,25,14248,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,10,5000000,18700,1620,3.74,Standard,0,18700,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,15,5000000,18700,1620,3.74,Standard,0,18700,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,20,5000000,20150,2182,4.03,Class I,25,25187,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,25,5000000,21500,1863,4.3,Standard,0,21500,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,30,5000000,22799,2469,4.56,Class I,25,28498,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,10,10000000,37400,3241,3.74,Standard,0,37400,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,15,10000000,37400,4051,3.74,Class I,25,46750,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,20,10000000,40300,3492,4.03,Standard,0,40300,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,25,10000000,43000,3726,4.3,Standard,0,43000,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,30,10000000,45599,4939,4.56,Class I,25,56998,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,10,25000000,93500,8103,3.74,Standard,0,93500,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,15,25000000,93500,8103,3.74,Standard,0,93500,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,20,25000000,100750,10914,4.03,Class I,25,125937,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,25,25000000,107500,11645,4.3,Class I,25,134375,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Female,Smoker,36,30,25000000,113999,12349,4.56,Class I,25,142498,Female discount applied; Smoker loading applied
Term Life,VitaShield Term,Male,Non-Smoker,39,10,500000,1400,151,2.8,Class I,25,1750,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,15,500000,1400,121,2.8,Standard,0,1400,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,20,500000,1510,163,3.02,Class I,25,1887,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,25,500000,1610,174,3.22,Class I,25,2012,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,30,500000,1710,185,3.42,Class I,25,2137,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,10,1000000,2800,303,2.8,Class I,25,3500,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,15,1000000,2800,242,2.8,Standard,0,2800,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,20,1000000,3020,261,3.02,Standard,0,3020,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,25,1000000,3220,279,3.22,Standard,0,3220,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,30,1000000,3420,370,3.42,Class I,25,4275,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,10,2500000,7000,606,2.8,Standard,0,7000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,15,2500000,7000,606,2.8,Standard,0,7000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,20,2500000,7550,817,3.02,Class I,25,9437,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,25,2500000,8050,697,3.22,Standard,0,8050,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,30,2500000,8550,741,3.42,Standard,0,8550,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,10,5000000,14000,1516,2.8,Class I,25,17500,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,15,5000000,14000,1213,2.8,Standard,0,14000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,20,5000000,15100,1635,3.02,Class I,25,18875,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,25,5000000,16100,1395,3.22,Standard,0,16100,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,30,5000000,17100,1482,3.42,Standard,0,17100,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,10,10000000,28000,3033,2.8,Class I,25,35000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,15,10000000,28000,2426,2.8,Standard,0,28000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,20,10000000,30200,3271,3.02,Class I,25,37750,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,25,10000000,32200,3488,3.22,Class I,25,40250,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,30,10000000,34200,3705,3.42,Class I,25,42750,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,10,25000000,70000,7583,2.8,Class I,25,87500,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,15,25000000,70000,6066,2.8,Standard,0,70000,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,20,25000000,75500,6543,3.02,Standard,0,75500,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,25,25000000,80500,8720,3.22,Class I,25,100625,Non-smoker rates
Term Life,VitaShield Term,Male,Non-Smoker,39,30,25000000,85500,7410,3.42,Standard,0,85500,Non-smoker rates
Term Life,VitaShield Term,Male,Smoker,39,10,500000,2029,175,4.06,Standard,0,2029,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,39,15,500000,2029,175,4.06,Standard,0,2029,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,39,20,500000,2190,189,4.38,Standard,0,2190,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,39,25,500000,2335,252,4.67,Class I,25,2918,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,39,30,500000,2475,214,4.95,Standard,0,2475,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,39,10,1000000,4059,439,4.06,Class I,25,5073,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,39,15,1000000,4059,351,4.06,Standard,0,4059,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,39,20,1000000,4380,379,4.38,Standard,0,4380,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,39,25,1000000,4670,505,4.67,Class I,25,5837,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,39,30,1000000,4950,536,4.95,Class I,25,6187,Smoker loading applied
Term Life,VitaShield Term,Male,Smoker,39,10,2500000,10149,1099,4.06,Class I,25,12686,Smoker loading applied
